year,site,county,plot,week,days_after_transplant,cultivar,wet_hours_week,night_temp_c,rain_mm_week,inoculum_log,infection_event
2016,S04,Hillsborough,S04-2016-P6,11,77,Sebring,19.4,16.89,44.8,1.34,0
2016,S04,Hillsborough,S04-2016-P6,12,84,Sebring,27.2,18.48,58.4,1.34,1
2016,S05,Collier,S05-2016-P1,1,7,FL-8000,22.4,16.65,12.8,1.04,0
2016,S05,Collier,S05-2016-P1,2,14,FL-8000,19.1,16.88,8.5,1.04,0
2016,S05,Collier,S05-2016-P1,3,21,FL-8000,28.5,18.59,22.5,1.04,0
2016,S05,Collier,S05-2016-P1,4,28,FL-8000,36.0,17.47,19.0,1.04,0
2016,S05,Collier,S05-2016-P1,5,35,FL-8000,18.5,15.42,9.2,1.04,0
2016,S05,Collier,S05-2016-P1,6,42,FL-8000,28.6,19.93,18.8,1.04,0
2016,S05,Collier,S05-2016-P1,7,49,FL-8000,28.4,15.13,20.3,1.04,0
2016,S05,Collier,S05-2016-P1,8,56,FL-8000,22.1,17.95,16.5,1.04,0
2016,S05,Collier,S05-2016-P1,9,63,FL-8000,17.5,19.54,25.1,1.04,0
2016,S05,Collier,S05-2016-P1,10,70,FL-8000,29.2,18.32,0.0,1.04,0
2016,S05,Collier,S05-2016-P1,11,77,FL-8000,21.5,19.54,8.0,1.04,0
2016,S05,Collier,S05-2016-P1,12,84,FL-8000,32.6,16.29,29.2,1.04,0
2016,S05,Collier,S05-2016-P2,1,7,Sebring,34.9,17.49,34.5,2.62,1
2016,S05,Collier,S05-2016-P2,2,14,Sebring,24.6,16.65,36.0,2.62,0
2016,S05,Collier,S05-2016-P2,3,21,Sebring,35.6,18.47,17.6,2.62,0
2016,S05,Collier,S05-2016-P2,4,28,Sebring,21.8,18.97,34.4,2.62,0
2016,S05,Collier,S05-2016-P2,5,35,Sebring,39.9,18.39,16.0,2.62,0
2016,S05,Collier,S05-2016-P2,6,42,Sebring,22.2,18.85,25.7,2.62,0
2016,S05,Collier,S05-2016-P2,7,49,Sebring,24.8,16.37,26.2,2.62,0
2016,S05,Collier,S05-2016-P2,8,56,Sebring,25.3,16.52,41.5,2.62,0
2016,S05,Collier,S05-2016-P2,9,63,Sebring,34.3,17.61,36.4,2.62,0
2016,S05,Collier,S05-2016-P2,10,70,Sebring,26.5,17.54,34.2,2.62,0
2016,S05,Collier,S05-2016-P2,11,77,Sebring,20.7,18.48,27.5,2.62,0
2016,S05,Collier,S05-2016-P2,12,84,Sebring,44.5,18.17,25.5,2.62,0
2016,S05,Collier,S05-2016-P3,1,7,Sanibel,19.9,20.28,26.2,2.44,0
2016,S05,Collier,S05-2016-P3,2,14,Sanibel,19.7,17.14,45.8,2.44,0
2016,S05,Collier,S05-2016-P3,3,21,Sanibel,37.9,20.97,36.5,2.44,0
2016,S05,Collier,S05-2016-P3,4,28,Sanibel,31.2,17.14,41.3,2.44,0
2016,S05,Collier,S05-2016-P3,5,35,Sanibel,24.8,17.74,34.2,2.44,0
2016,S05,Collier,S05-2016-P3,6,42,Sanibel,22.9,18.35,31.7,2.44,0
2016,S05,Collier,S05-2016-P3,7,49,Sanibel,15.9,16.05,43.7,2.44,0
2016,S05,Collier,S05-2016-P3,8,56,Sanibel,24.2,16.05,32.2,2.44,0
2016,S05,Collier,S05-2016-P3,9,63,Sanibel,31.5,16.27,37.6,2.44,0
2016,S05,Collier,S05-2016-P3,10,70,Sanibel,26.1,17.46,9.6,2.44,0
2016,S05,Collier,S05-2016-P3,11,77,Sanibel,22.4,20.8,21.4,2.44,0
2016,S05,Collier,S05-2016-P3,12,84,Sanibel,21.4,19.46,14.7,2.44,0
2016,S05,Collier,S05-2016-P4,1,7,FL-8000,37.8,15.98,38.2,2.61,0
2016,S05,Collier,S05-2016-P4,2,14,FL-8000,25.2,15.16,19.0,2.61,0
2016,S05,Collier,S05-2016-P4,3,21,FL-8000,22.1,18.23,15.0,2.61,0
2016,S05,Collier,S05-2016-P4,4,28,FL-8000,18.1,16.4,15.7,2.61,0
2016,S05,Collier,S05-2016-P4,5,35,FL-8000,26.7,14.76,6.7,2.61,0
2016,S05,Collier,S05-2016-P4,6,42,FL-8000,33.0,17.8,28.0,2.61,0
2016,S05,Collier,S05-2016-P4,7,49,FL-8000,16.6,16.85,20.4,2.61,0
2016,S05,Collier,S05-2016-P4,8,56,FL-8000,21.1,17.98,13.5,2.61,0
2016,S05,Collier,S05-2016-P4,9,63,FL-8000,22.5,17.77,28.9,2.61,0
2016,S05,Collier,S05-2016-P4,10,70,FL-8000,24.4,15.42,10.9,2.61,0
2016,S05,Collier,S05-2016-P4,11,77,FL-8000,27.0,16.99,19.1,2.61,0
2016,S05,Collier,S05-2016-P4,12,84,FL-8000,22.2,15.7,34.1,2.61,0
2016,S05,Collier,S05-2016-P5,1,7,HM-1823,22.8,16.84,30.8,2.3,0
2016,S05,Collier,S05-2016-P5,2,14,HM-1823,25.5,18.49,43.9,2.3,0
2016,S05,Collier,S05-2016-P5,3,21,HM-1823,33.1,15.42,34.5,2.3,0
2016,S05,Collier,S05-2016-P5,4,28,HM-1823,19.8,16.38,35.7,2.3,0
2016,S05,Collier,S05-2016-P5,5,35,HM-1823,25.3,15.85,22.1,2.3,0
2016,S05,Collier,S05-2016-P5,6,42,HM-1823,17.7,15.41,40.2,2.3,0
2016,S05,Collier,S05-2016-P5,7,49,HM-1823,33.5,17.86,45.0,2.3,0
2016,S05,Collier,S05-2016-P5,8,56,HM-1823,30.3,17.7,29.7,2.3,0
2016,S05,Collier,S05-2016-P5,9,63,HM-1823,24.1,18.6,22.4,2.3,0
2016,S05,Collier,S05-2016-P5,10,70,HM-1823,28.5,17.51,32.0,2.3,0
2016,S05,Collier,S05-2016-P5,11,77,HM-1823,30.2,18.05,35.2,2.3,0
2016,S05,Collier,S05-2016-P5,12,84,HM-1823,24.6,19.9,27.6,2.3,0
2016,S05,Collier,S05-2016-P6,1,7,Sanibel,29.1,18.54,40.5,2.74,0
2016,S05,Collier,S05-2016-P6,2,14,Sanibel,24.6,19.51,45.3,2.74,0
2016,S05,Collier,S05-2016-P6,3,21,Sanibel,26.9,18.16,34.6,2.74,0
2016,S05,Collier,S05-2016-P6,4,28,Sanibel,25.1,19.43,29.0,2.74,0
2016,S05,Collier,S05-2016-P6,5,35,Sanibel,30.0,17.84,43.5,2.74,0
2016,S05,Collier,S05-2016-P6,6,42,Sanibel,11.0,18.69,50.4,2.74,0
2016,S05,Collier,S05-2016-P6,7,49,Sanibel,27.7,19.84,42.7,2.74,0
2016,S05,Collier,S05-2016-P6,8,56,Sanibel,38.7,19.75,27.2,2.74,0
2016,S05,Collier,S05-2016-P6,9,63,Sanibel,24.2,20.99,40.7,2.74,0
2016,S05,Collier,S05-2016-P6,10,70,Sanibel,27.8,18.47,47.5,2.74,0
2016,S05,Collier,S05-2016-P6,11,77,Sanibel,28.1,19.77,34.5,2.74,0
2016,S05,Collier,S05-2016-P6,12,84,Sanibel,29.6,20.07,49.1,2.74,0
2016,S06,Collier,S06-2016-P1,1,7,Tygress,25.1,19.6,15.2,2.16,0
2016,S06,Collier,S06-2016-P1,2,14,Tygress,23.9,16.67,14.4,2.16,0
2016,S06,Collier,S06-2016-P1,3,21,Tygress,24.5,18.34,9.6,2.16,0
2016,S06,Collier,S06-2016-P1,4,28,Tygress,20.6,18.62,18.1,2.16,0
2016,S06,Collier,S06-2016-P1,5,35,Tygress,24.4,18.92,16.8,2.16,0
2016,S06,Collier,S06-2016-P1,6,42,Tygress,27.0,22.27,5.4,2.16,0
2016,S06,Collier,S06-2016-P1,7,49,Tygress,22.3,20.29,20.5,2.16,0
2016,S06,Collier,S06-2016-P1,8,56,Tygress,26.5,19.56,18.1,2.16,0
2016,S06,Collier,S06-2016-P1,9,63,Tygress,22.5,21.44,22.8,2.16,0
2016,S06,Collier,S06-2016-P1,10,70,Tygress,17.8,18.49,28.9,2.16,0
2016,S06,Collier,S06-2016-P1,11,77,Tygress,29.0,20.89,22.2,2.16,0
2016,S06,Collier,S06-2016-P1,12,84,Tygress,30.6,17.31,21.2,2.16,0
2016,S06,Collier,S06-2016-P2,1,7,FL-8000,23.8,20.03,24.6,3.01,0
2016,S06,Collier,S06-2016-P2,2,14,FL-8000,21.7,17.72,24.4,3.01,0
2016,S06,Collier,S06-2016-P2,3,21,FL-8000,29.9,18.35,13.3,3.01,0
2016,S06,Collier,S06-2016-P2,4,28,FL-8000,23.9,18.01,21.6,3.01,0
2016,S06,Collier,S06-2016-P2,5,35,FL-8000,27.6,19.63,19.7,3.01,0
2016,S06,Collier,S06-2016-P2,6,42,FL-8000,23.0,18.73,24.0,3.01,0
2016,S06,Collier,S06-2016-P2,7,49,FL-8000,23.4,16.82,25.6,3.01,0
2016,S06,Collier,S06-2016-P2,8,56,FL-8000,31.5,19.48,25.8,3.01,0
2016,S06,Collier,S06-2016-P2,9,63,FL-8000,13.0,18.24,30.7,3.01,0
2016,S06,Collier,S06-2016-P2,10,70,FL-8000,30.5,18.69,31.7,3.01,1
2016,S06,Collier,S06-2016-P2,11,77,FL-8000,25.8,21.79,35.2,3.01,0
2016,S06,Collier,S06-2016-P2,12,84,FL-8000,25.3,17.49,22.0,3.01,0
2016,S06,Collier,S06-2016-P3,1,7,FL-8000,37.2,17.97,23.4,3.52,0
2016,S06,Collier,S06-2016-P3,2,14,FL-8000,30.9,19.78,20.3,3.52,0
2016,S06,Collier,S06-2016-P3,3,21,FL-8000,25.6,20.42,42.0,3.52,0
2016,S06,Collier,S06-2016-P3,4,28,FL-8000,25.0,18.62,35.3,3.52,0
2016,S06,Collier,S06-2016-P3,5,35,FL-8000,32.2,20.6,45.1,3.52,0
2016,S06,Collier,S06-2016-P3,6,42,FL-8000,21.6,17.78,48.4,3.52,0
2016,S06,Collier,S06-2016-P3,7,49,FL-8000,25.5,18.66,16.4,3.52,0
2016,S06,Collier,S06-2016-P3,8,56,FL-8000,24.9,16.4,39.7,3.52,0
2016,S06,Collier,S06-2016-P3,9,63,FL-8000,20.6,17.71,30.2,3.52,0
2016,S06,Collier,S06-2016-P3,10,70,FL-8000,29.6,18.64,31.9,3.52,0
2016,S06,Collier,S06-2016-P3,11,77,FL-8000,33.7,19.21,30.6,3.52,0
2016,S06,Collier,S06-2016-P3,12,84,FL-8000,17.7,18.07,40.3,3.52,0
2016,S06,Collier,S06-2016-P4,1,7,HM-1823,28.9,19.62,61.6,3.01,0
2016,S06,Collier,S06-2016-P4,2,14,HM-1823,30.8,18.28,53.3,3.01,0
2016,S06,Collier,S06-2016-P4,3,21,HM-1823,15.0,18.37,33.2,3.01,0
2016,S06,Collier,S06-2016-P4,4,28,HM-1823,16.1,17.96,25.6,3.01,0
2016,S06,Collier,S06-2016-P4,5,35,HM-1823,20.5,16.82,45.6,3.01,0
2016,S06,Collier,S06-2016-P4,6,42,HM-1823,29.2,17.97,34.8,3.01,0
2016,S06,Collier,S06-2016-P4,7,49,HM-1823,25.6,21.08,36.0,3.01,0
2016,S06,Collier,S06-2016-P4,8,56,HM-1823,27.3,20.15,40.0,3.01,0
2016,S06,Collier,S06-2016-P4,9,63,HM-1823,16.1,18.63,37.2,3.01,0
2016,S06,Collier,S06-2016-P4,10,70,HM-1823,27.6,19.0,32.7,3.01,1
2016,S06,Collier,S06-2016-P4,11,77,HM-1823,27.4,19.07,48.2,3.01,0
2016,S06,Collier,S06-2016-P4,12,84,HM-1823,11.7,18.14,51.9,3.01,0
2016,S06,Collier,S06-2016-P5,1,7,Sanibel,27.7,19.26,25.4,2.13,0
2016,S06,Collier,S06-2016-P5,2,14,Sanibel,28.6,22.57,28.1,2.13,0
2016,S06,Collier,S06-2016-P5,3,21,Sanibel,32.6,20.36,32.9,2.13,0
2016,S06,Collier,S06-2016-P5,4,28,Sanibel,18.8,18.9,33.8,2.13,0
2016,S06,Collier,S06-2016-P5,5,35,Sanibel,21.9,18.89,40.2,2.13,0
2016,S06,Collier,S06-2016-P5,6,42,Sanibel,25.0,18.01,14.9,2.13,0
2016,S06,Collier,S06-2016-P5,7,49,Sanibel,27.3,19.4,43.3,2.13,0
2016,S06,Collier,S06-2016-P5,8,56,Sanibel,33.5,20.95,37.0,2.13,0
2016,S06,Collier,S06-2016-P5,9,63,Sanibel,13.3,18.09,24.0,2.13,0
2016,S06,Collier,S06-2016-P5,10,70,Sanibel,25.3,18.11,25.8,2.13,0
2016,S06,Collier,S06-2016-P5,11,77,Sanibel,19.1,18.58,25.4,2.13,0
2016,S06,Collier,S06-2016-P5,12,84,Sanibel,19.1,20.7,35.8,2.13,0
2016,S06,Collier,S06-2016-P6,1,7,Sanibel,36.5,21.69,37.6,2.18,0
2016,S06,Collier,S06-2016-P6,2,14,Sanibel,25.7,20.16,41.0,2.18,0
2016,S06,Collier,S06-2016-P6,3,21,Sanibel,25.7,19.85,29.6,2.18,0
2016,S06,Collier,S06-2016-P6,4,28,Sanibel,32.4,16.39,28.2,2.18,0
2016,S06,Collier,S06-2016-P6,5,35,Sanibel,18.0,20.02,31.1,2.18,0
2016,S06,Collier,S06-2016-P6,6,42,Sanibel,8.8,18.78,25.2,2.18,0
2016,S06,Collier,S06-2016-P6,7,49,Sanibel,34.5,19.88,30.3,2.18,0
2016,S06,Collier,S06-2016-P6,8,56,Sanibel,31.4,17.62,34.7,2.18,0
2016,S06,Collier,S06-2016-P6,9,63,Sanibel,40.8,20.11,33.7,2.18,0
2016,S06,Collier,S06-2016-P6,10,70,Sanibel,19.2,17.71,27.4,2.18,0
2016,S06,Collier,S06-2016-P6,11,77,Sanibel,22.7,18.88,26.0,2.18,0
2016,S06,Collier,S06-2016-P6,12,84,Sanibel,22.4,18.41,14.5,2.18,0
2016,S07,Miami-Dade,S07-2016-P1,1,7,FL-8000,35.1,19.88,34.4,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,2,14,FL-8000,31.4,18.19,29.3,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,3,21,FL-8000,43.4,18.87,38.2,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,4,28,FL-8000,26.5,18.95,37.8,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,5,35,FL-8000,23.5,18.54,55.1,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,6,42,FL-8000,26.7,19.35,38.5,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,7,49,FL-8000,25.7,17.82,34.1,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,8,56,FL-8000,29.4,18.5,28.2,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,9,63,FL-8000,33.4,19.13,48.1,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,10,70,FL-8000,26.4,16.34,29.3,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,11,77,FL-8000,26.0,19.15,30.0,3.04,0
2016,S07,Miami-Dade,S07-2016-P1,12,84,FL-8000,35.4,17.46,35.9,3.04,0
2016,S07,Miami-Dade,S07-2016-P2,1,7,Sanibel,29.8,17.88,34.6,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,2,14,Sanibel,32.8,17.17,41.7,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,3,21,Sanibel,37.0,17.92,27.4,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,4,28,Sanibel,17.4,17.07,41.6,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,5,35,Sanibel,18.4,15.28,19.3,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,6,42,Sanibel,22.2,18.68,26.5,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,7,49,Sanibel,22.3,15.5,26.6,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,8,56,Sanibel,26.1,16.27,23.6,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,9,63,Sanibel,30.0,17.97,20.4,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,10,70,Sanibel,27.2,15.86,42.2,2.65,0
2016,S07,Miami-Dade,S07-2016-P2,11,77,Sanibel,34.5,15.92,18.1,2.65,1
2016,S07,Miami-Dade,S07-2016-P2,12,84,Sanibel,38.1,18.99,45.3,2.65,1
2016,S07,Miami-Dade,S07-2016-P3,1,7,HM-1823,31.0,21.41,20.7,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,2,14,HM-1823,25.6,19.38,17.9,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,3,21,HM-1823,26.0,20.31,18.6,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,4,28,HM-1823,30.4,18.0,9.9,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,5,35,HM-1823,37.7,18.19,22.6,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,6,42,HM-1823,21.3,19.02,34.1,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,7,49,HM-1823,20.3,18.47,20.1,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,8,56,HM-1823,24.0,19.04,24.3,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,9,63,HM-1823,23.6,20.95,19.2,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,10,70,HM-1823,20.0,18.53,26.5,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,11,77,HM-1823,29.7,18.98,18.6,3.31,0
2016,S07,Miami-Dade,S07-2016-P3,12,84,HM-1823,14.6,20.87,17.4,3.31,0
2016,S07,Miami-Dade,S07-2016-P4,1,7,Tygress,31.3,17.15,31.9,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,2,14,Tygress,38.1,19.15,41.6,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,3,21,Tygress,25.8,17.89,50.8,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,4,28,Tygress,36.2,17.59,36.6,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,5,35,Tygress,22.6,20.04,43.0,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,6,42,Tygress,35.3,20.62,44.7,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,7,49,Tygress,38.5,20.69,34.6,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,8,56,Tygress,20.1,19.71,53.0,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,9,63,Tygress,11.8,17.73,25.7,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,10,70,Tygress,31.3,17.77,56.5,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,11,77,Tygress,23.6,19.23,40.2,2.29,0
2016,S07,Miami-Dade,S07-2016-P4,12,84,Tygress,29.4,20.25,47.7,2.29,0
2016,S07,Miami-Dade,S07-2016-P5,1,7,Sanibel,27.4,17.55,33.7,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,2,14,Sanibel,27.0,17.86,45.3,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,3,21,Sanibel,28.5,16.63,22.1,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,4,28,Sanibel,27.0,19.21,39.9,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,5,35,Sanibel,30.7,16.68,32.0,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,6,42,Sanibel,16.7,21.47,33.0,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,7,49,Sanibel,23.1,18.73,36.5,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,8,56,Sanibel,29.3,18.86,38.1,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,9,63,Sanibel,16.9,19.31,44.1,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,10,70,Sanibel,20.6,18.24,31.2,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,11,77,Sanibel,31.2,18.36,34.3,3.38,0
2016,S07,Miami-Dade,S07-2016-P5,12,84,Sanibel,30.1,16.75,42.3,3.38,0
2016,S07,Miami-Dade,S07-2016-P6,1,7,FL-8000,33.7,18.62,23.3,3.1,0
2016,S07,Miami-Dade,S07-2016-P6,2,14,FL-8000,24.3,18.81,34.2,3.1,1
2016,S07,Miami-Dade,S07-2016-P6,3,21,FL-8000,27.0,18.0,23.2,3.1,1
2016,S07,Miami-Dade,S07-2016-P6,4,28,FL-8000,41.5,17.68,8.5,3.1,1
2016,S07,Miami-Dade,S07-2016-P6,5,35,FL-8000,27.8,20.6,19.1,3.1,0
2016,S07,Miami-Dade,S07-2016-P6,6,42,FL-8000,28.0,18.51,2.8,3.1,0
2016,S07,Miami-Dade,S07-2016-P6,7,49,FL-8000,32.8,19.88,31.0,3.1,0
2016,S07,Miami-Dade,S07-2016-P6,8,56,FL-8000,30.8,19.93,20.0,3.1,0
2016,S07,Miami-Dade,S07-2016-P6,9,63,FL-8000,31.8,18.38,6.3,3.1,1
2016,S07,Miami-Dade,S07-2016-P6,10,70,FL-8000,33.8,17.56,21.5,3.1,1
2016,S07,Miami-Dade,S07-2016-P6,11,77,FL-8000,14.5,19.29,14.1,3.1,1
2016,S07,Miami-Dade,S07-2016-P6,12,84,FL-8000,17.3,19.12,16.7,3.1,0
2016,S08,Miami-Dade,S08-2016-P1,1,7,Tygress,29.3,15.62,30.8,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,2,14,Tygress,20.2,17.31,37.6,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,3,21,Tygress,25.6,18.34,23.6,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,4,28,Tygress,27.0,15.79,39.6,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,5,35,Tygress,25.0,19.1,43.9,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,6,42,Tygress,28.8,15.82,49.6,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,7,49,Tygress,16.3,17.35,42.8,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,8,56,Tygress,18.6,17.84,35.1,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,9,63,Tygress,28.1,18.69,50.1,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,10,70,Tygress,31.5,17.15,37.2,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,11,77,Tygress,28.6,19.31,48.6,1.84,0
2016,S08,Miami-Dade,S08-2016-P1,12,84,Tygress,25.0,16.73,33.3,1.84,0
2016,S08,Miami-Dade,S08-2016-P2,1,7,Sebring,32.8,18.43,34.6,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,2,14,Sebring,22.6,18.76,24.7,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,3,21,Sebring,32.9,18.08,32.9,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,4,28,Sebring,32.8,19.4,41.6,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,5,35,Sebring,40.6,18.01,25.7,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,6,42,Sebring,26.9,17.41,36.0,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,7,49,Sebring,22.4,21.04,30.5,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,8,56,Sebring,23.0,19.48,45.3,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,9,63,Sebring,27.8,20.55,19.5,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,10,70,Sebring,20.1,20.15,27.6,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,11,77,Sebring,25.2,19.19,39.2,2.87,0
2016,S08,Miami-Dade,S08-2016-P2,12,84,Sebring,27.3,22.23,26.0,2.87,1
2016,S08,Miami-Dade,S08-2016-P3,1,7,FL-8000,37.5,19.11,32.3,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,2,14,FL-8000,25.5,16.12,25.4,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,3,21,FL-8000,30.0,17.04,28.9,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,4,28,FL-8000,31.0,15.97,8.3,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,5,35,FL-8000,26.3,18.05,33.4,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,6,42,FL-8000,23.7,17.66,27.7,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,7,49,FL-8000,26.9,19.19,35.3,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,8,56,FL-8000,24.3,18.08,23.7,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,9,63,FL-8000,26.9,17.11,44.3,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,10,70,FL-8000,19.8,20.01,36.2,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,11,77,FL-8000,22.9,18.7,20.8,2.21,0
2016,S08,Miami-Dade,S08-2016-P3,12,84,FL-8000,26.9,17.75,33.6,2.21,0
2016,S08,Miami-Dade,S08-2016-P4,1,7,Sanibel,37.4,15.82,5.7,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,2,14,Sanibel,27.6,20.17,30.0,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,3,21,Sanibel,19.5,17.71,17.6,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,4,28,Sanibel,24.9,14.14,2.4,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,5,35,Sanibel,32.8,18.0,26.9,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,6,42,Sanibel,34.0,16.68,15.0,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,7,49,Sanibel,39.9,17.6,35.9,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,8,56,Sanibel,30.2,18.7,36.4,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,9,63,Sanibel,25.1,18.98,5.9,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,10,70,Sanibel,23.6,16.91,26.0,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,11,77,Sanibel,31.3,18.71,32.6,1.61,0
2016,S08,Miami-Dade,S08-2016-P4,12,84,Sanibel,37.9,17.06,24.5,1.61,0
2016,S08,Miami-Dade,S08-2016-P5,1,7,Sebring,28.9,18.7,50.7,3.0,1
2016,S08,Miami-Dade,S08-2016-P5,2,14,Sebring,28.1,20.06,61.7,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,3,21,Sebring,28.7,18.47,33.5,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,4,28,Sebring,20.7,17.42,21.8,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,5,35,Sebring,18.4,19.58,61.2,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,6,42,Sebring,15.5,19.23,32.8,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,7,49,Sebring,33.5,18.67,64.5,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,8,56,Sebring,32.8,20.2,41.6,3.0,1
2016,S08,Miami-Dade,S08-2016-P5,9,63,Sebring,25.4,19.64,31.2,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,10,70,Sebring,38.6,17.87,44.2,3.0,1
2016,S08,Miami-Dade,S08-2016-P5,11,77,Sebring,27.1,19.16,46.0,3.0,0
2016,S08,Miami-Dade,S08-2016-P5,12,84,Sebring,41.7,18.27,38.4,3.0,1
2016,S08,Miami-Dade,S08-2016-P6,1,7,Sanibel,26.2,17.73,22.9,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,2,14,Sanibel,18.2,18.5,43.6,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,3,21,Sanibel,20.3,17.13,39.2,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,4,28,Sanibel,12.2,18.35,22.5,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,5,35,Sanibel,23.3,19.88,43.4,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,6,42,Sanibel,27.5,18.13,39.0,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,7,49,Sanibel,34.4,18.84,46.6,3.82,0
2016,S08,Miami-Dade,S08-2016-P6,8,56,Sanibel,21.9,18.22,25.4,3.82,0
